		corr
Tjp1	Sftpa1	-0.5402430846317936
Tjp1	Lamp3	-0.5099013537300949
Tjp1	Slc34a2	-0.54785286663116
Tjp1	Scd1	-0.5076081359053134
Tjp1	Cxcl15	-0.5175081634193164
Tjp1	Chil1	-0.5884487076246091
Tjp1	Sftpd	-0.5648524686479581
Tjp1	Hc	-0.56931314315432
Tjp1	Sftpb	-0.5005843328894789
Igfbp6	Cbr2	-0.565397351731679
Igfbp6	Sftpd	-0.594224902628448
Lgals9	Myh9	-0.5477828564144067
Dag1	Lyz2	-0.5921940282609891
Dag1	Sftpa1	-0.5573228800190858
Dag1	Cd36	-0.5420286628260522
Dag1	Lamp3	-0.5625376205004625
Dag1	Slc34a2	-0.5427737829734611
Dag1	Scd1	-0.5611269146026653
Dag1	H2-Aa	-0.5624370955880427
Dag1	Cbr2	-0.5864246388428215
Dag1	Cxcl15	-0.5326569182556489
Dag1	Sftpd	-0.5445014055961236
Dag1	Ly6e	-0.5236534473950184
Dag1	Cd74	-0.5562867927007212
Dag1	Baiap2l1	-0.5731016928899516
Dag1	Sftpb	-0.5376036145713936
Ppp3ca	Lyz2	-0.6102262902717087
Ppp3ca	Sftpa1	-0.621634429579263
Ppp3ca	Sftpc	-0.5470022084555846
Ppp3ca	Cd36	-0.5956522208121768
Ppp3ca	Lamp3	-0.5929958452074283
Ppp3ca	Slc34a2	-0.6090991747860671
Ppp3ca	Scd1	-0.6025557922353829
Ppp3ca	H2-Aa	-0.5253228166507425
Ppp3ca	Cxcl15	-0.6099246359527494
Ppp3ca	Chil1	-0.5302868435063036
Ppp3ca	Sftpd	-0.5039125541597714
Ppp3ca	Etv5	-0.5095218702638175
Ppp3ca	Cd74	-0.5041472447017278
Ppp3ca	Rnase4	-0.5654256483609702
Ppp3ca	Baiap2l1	-0.5244369321545028
Ppp3ca	Hc	-0.5633082154990977
Ppp3ca	Sftpb	-0.5498199822591396
Ppp3ca	Egfl6	-0.5052487127607641
Ppp3ca	Elovl1	-0.5084632606008744
Npnt	Cbr2	-0.5701582483274252
Npnt	Sftpd	-0.5626962351947221
Crip2	Lyz2	-0.5380994884246837
Crip2	Sftpa1	-0.5018370371830732
Crip2	Lamp3	-0.5413699813783467
Crip2	Slc34a2	-0.5589390813281916
Crip2	Scd1	-0.5513931068819784
Crip2	Cxcl15	-0.512174078368093
Crip2	Hc	-0.6306018262414782
Rhoa	Lyz2	-0.5120389711549185
Prnp	Rpl36	-0.511757540850583
Gm10076	Lyz2	-0.768167919757487
Gm10076	Sftpa1	-0.6556038210014428
Gm10076	Cd36	-0.6177508145674508
Gm10076	Lamp3	-0.6562424941174125
Gm10076	Slc34a2	-0.6423898028781045
Gm10076	Scd1	-0.6455278144467003
Gm10076	H2-Aa	-0.783124459749312
Gm10076	Cxcl15	-0.6129266873003937
Gm10076	Chil1	-0.5364204623176666
Gm10076	Sftpd	-0.5350052062638976
Gm10076	Cd74	-0.6026566560119558
Gm10076	Rnase4	-0.6504016975179698
Gm10076	H2-Ab1	-0.6807826953353807
Gm10076	Baiap2l1	-0.694472253131125
Gm10076	Hc	-0.6020063478176111
Gm10076	H2-Eb1	-0.6568852369039069
Gm10076	Sftpb	-0.5015844270423615
Gm10076	Acot7	-0.6123341071285135
Gm10076	Egfl6	-0.5559246298628101
Gm10076	Elovl1	-0.6400412861653689
Gm10076	Il33	-0.5418831409846196
Krt8	Sftpa1	-0.5028589679585416
Krt8	Cd36	-0.5032575282452059
Krt8	Lamp3	-0.5477913250519274
Krt8	Slc34a2	-0.5613146293995736
Krt8	Scd1	-0.5061261449193252
Krt8	Cxcl15	-0.5206402689190208
Krt8	Hc	-0.5117656653926614
Krt8	Egfl6	-0.5128764184801933
Cd200	Akap5	-0.5108748230914771
Cd200	Cav1	-0.5190319875595002
Cd200	Ndnf	-0.5204339406019842
Cd200	Pdpn	-0.5187361563591009
Cd200	Rtkn2	-0.5598650814776358
Cd200	Limch1	-0.5087300477240556
Tinagl1	Sftpa1	-0.5047031703452867
Tinagl1	Sftpb	-0.5054796852257127
S100g	Akap5	-0.6120699715524454
S100g	Cav1	-0.5863250412041185
S100g	Fstl1	-0.5463144397338349
S100g	S100a6	-0.6273224382205826
S100g	Clic5	-0.6371316237618564
S100g	Pdpn	-0.6264078173429884
S100g	Dpysl2	-0.5879779772366555
S100g	Rtkn2	-0.561606994938659
S100g	Gprc5a	-0.5704391292984609
S100g	Sdpr	-0.6446410976532372
S100g	Lgals3	-0.5714531320843426
S100g	Msn	-0.5013206010053104
S100g	Timp3	-0.5752152994718372
S100g	Hopx	-0.6724499964932934
S100g	Tmem213	-0.5519209133516204
S100g	Agrn	-0.5601076643355606
S100g	Lmo7	-0.5995626655621561
S100g	Ahnak	-0.6061713445283441
S100g	Clic3	-0.6286773139916987
S100g	Ptrf	-0.5989697983237041
S100g	Krt7	-0.542658797593085
S100g	Msln	-0.5285183607421058
S100g	Krt19	-0.6118729394551624
S100g	Tjp1	-0.5280275231929168
S100g	Crip2	-0.6166746668914102
S100g	Gm10076	-0.5542271138031094
S100g	Krt8	-0.5617055002727133
S100g	Sec14l3	-0.5381463752559705
Pdcd4	Lyz2	-0.5723005811135171
Pdcd4	H2-Aa	-0.589921975865588
Pdcd4	H2-Ab1	-0.5450914983334553
Pdcd4	H2-Eb1	-0.5135764333923754
Pdcd4	Acot7	-0.5274546116838322
Pde7a	Sftpa1	-0.5045647774711497
Pde7a	Cd36	-0.5075207782438399
Pde7a	Lamp3	-0.5099237220437303
Pde7a	Cd74	-0.5039755449544586
2200002D01Rik	Lyz2	-0.5204789758740928
2200002D01Rik	Sftpa1	-0.5146665372501763
2200002D01Rik	Cd36	-0.5115986566295191
2200002D01Rik	Lamp3	-0.5266045162464978
2200002D01Rik	Slc34a2	-0.540985205005219
2200002D01Rik	Cxcl15	-0.5484572366947792
2200002D01Rik	Hc	-0.5434654661326195
2200002D01Rik	Egfl6	-0.5565541664795077
2200002D01Rik	S100g	-0.5462456860037506
Lcn2	Akap5	-0.5168674527039394
Lcn2	Cav1	-0.5797399410647166
Lcn2	S100a6	-0.5493257873239601
Lcn2	Clic5	-0.6025216399473439
Lcn2	Pdpn	-0.5576940987447475
Lcn2	Emp2	-0.5229056098418121
Lcn2	Gprc5a	-0.5038684556040307
Lcn2	Sdpr	-0.5372387318431724
Lcn2	Timp3	-0.545698523322452
Lcn2	Hopx	-0.5585856122033886
Lcn2	Tmem213	-0.5383421341988098
Lcn2	Agrn	-0.5437147828745876
Lcn2	Lmo7	-0.5623350301888699
Lcn2	Ahnak	-0.593575303202878
Lcn2	Clic3	-0.5206842059150408
Lcn2	Krt19	-0.5300435126854859
Lcn2	Tjp1	-0.5085798971094244
Lcn2	Gm10076	-0.507650649922981
Anxa1	Lyz2	-0.5987229190106874
Anxa1	Sftpa1	-0.5201391880089672
Anxa1	Cd36	-0.5196321178290253
Anxa1	Lamp3	-0.5137397123655709
Anxa1	Slc34a2	-0.5389524758901262
Anxa1	Rnase4	-0.51926802589714
Anxa1	Hc	-0.5927778240710905
Anxa1	S100g	-0.5067456052267123
Wwtr1	Lyz2	-0.5279772951433614
Wwtr1	Chil1	-0.5734548253924139
Wwtr1	Sftpb	-0.5174238616834077
